index,sequence,flags,timestamp_valid,frame_ms,dequeue_ms,output_ms,read_ms,copy_ms,dispatch_wait_ms,worker_wait_ms,preprocess_ms,npu_ms,postprocess_ms,gmc_ms,association_ms,read_to_output_ms,frame_to_output_ms,ready_ms,dispatch_ms
1385,4124,8193,1,1272690.0419999999,1272703.1109490001,1272727.659952,0.42729200000000001,0.33804199984297156,0.00029099988751113415,0.055417000083252788,1.817375,22.009751999999999,0.19454199999999999,2.6672920000000002,0.023333,24.594503,37.617952000116929,1272703.493033,1272703.4933239999
1386,4127,8193,1,1272715.041,1272727.8399100001,1272751.950829,0.46083400000000002,0.33191700000315905,0.00029099988751113415,0.055124999955296516,1.8232090000000001,21.572251999999999,0.19716700000000001,2.696167,0.023625,24.199293999999998,36.909829000011086,1272728.2123690001,1272728.21266
1387,4130,8193,1,1272740.04,1272752.0415380001,1272776.122707,0.41504200000000002,0.32608299981802702,0.00029199989512562752,0.052208000095561147,1.8380840000000001,21.538126999999999,0.19600000000000001,2.762667,0.024792000000000002,24.127835999999999,36.082706999965012,1272752.4096210001,1272752.409913
1388,4133,8193,1,1272765.04,1272776.25104,1272800.9732929999,0.42379099999999997,0.29954200005158782,0,0.05629199999384582,1.7847090000000001,22.259419000000001,0.19541600000000001,2.5418750000000001,0.023334000000000001,24.805961,35.933292999863625,1272776.591123,1272776.591123
1389,4136,8193,1,1272790.04,1272801.067209,1272825.688545,0.39433400000000002,0.30770900007337332,0,0.055124999955296516,1.8310839999999999,22.104835000000001,0.19716700000000001,2.7562509999999998,0.023625,24.666836,35.648545000003651,1272801.416334,1272801.416334
1390,4139,8193,1,1272815.04,1272825.8142530001,1272850.8080480001,0.41154099999999999,0.2884589999448508,0.00029200012795627117,0.012832999927923083,1.7893760000000001,22.572085000000001,0.19658300000000001,2.6416249999999999,0.023042,25.076336000000001,35.768048000056297,1272826.143253,1272826.1435450001
1391,4142,8193,1,1272840.04,1272850.9060480001,1272874.718592,0.38850000000000001,0.29224999994039536,0.00029099988751113415,0.054250000044703484,1.825251,21.319085000000001,0.19745799999999999,2.7189169999999998,0.023625,23.867668999999999,34.67859199992381,1272851.239423,1272851.2397139999
1392,4145,8193,1,1272865.0020000001,1272874.8527579999,1272899.5193030001,0.433417,0.30537499999627471,0.00029099988751113415,0.010209000203758478,1.8284579999999999,22.235211,0.20008400000000001,2.7652920000000001,0.031208,24.754045000000001,34.517302999971434,1272875.198967,1272875.1992579999
1393,4148,8193,1,1272890.041,1272899.652886,1272924.133347,0.38383400000000001,0.29224999994039536,0.00029099988751113415,0.055124999955296516,1.8095000000000001,22.047961000000001,0.19745799999999999,2.7556669999999999,0.011958,24.528877999999999,34.092347000027075,1272899.9883030001,1272899.988594
1394,4151,8193,1,1272915.051,1272924.2678050001,1272951.3928080001,0.457625,0.33191700000315905,0.00029199989512562752,2.6139170001260936,1.8095000000000001,22.047668999999999,0.19687499999999999,2.5342920000000002,0.013709000000000001,27.20842,36.341808000113815,1272924.6420130001,1272924.642305
1395,4154,8193,1,1272940.0430000001,1272951.472724,1272976.086477,0.38062499999999999,0.29399999999441206,0.00029200012795627117,0.053374999901279807,1.7949170000000001,22.150335999999999,0.19716600000000001,2.580667,0.023625,24.659835999999999,36.043476999970153,1272951.807266,1272951.8075580001
1396,4157,8193,1,1272965.04,1272976.2229770001,1273001.014646,0.440417,0.29691699985414743,0.00029200012795627117,0.049875000026077032,1.793166,22.307252999999999,0.19833300000000001,2.5952510000000002,0.024208,24.881793999999999,35.974645999958739,1272976.5729769999,1272976.573269
1397,4160,8193,1,1272990.0430000001,1273001.103896,1273024.303357,0.38908300000000001,0.30129200010560453,0.00029199989512562752,0.05133299995213747,1.8319589999999999,20.683543,0.19745799999999999,2.6941259999999998,0.024208,23.245543999999999,34.26035699993372,1273001.4468960001,1273001.447188
1398,4163,8193,1,1273015.051,1273024.4346070001,1273048.5604010001,0.43983299999999997,0.30770799983292818,0.00029199989512562752,0.054250000044703484,1.829626,21.604627000000001,0.19833400000000001,2.8032080000000001,0.023917000000000001,24.215919,33.509401000104845,1273024.7843150001,1273024.784607
1399,4166,8193,1,1273040.041,1273048.651692,1273072.5158619999,0.42116700000000001,0.33220900013111532,0.0002910001203417778,0.053958999924361706,1.811542,21.341836000000001,0.19716600000000001,2.8172079999999999,0.023333,23.911128000000001,32.474861999973655,1273049.0261929999,1273049.026484
1400,4169,8193,1,1273065.0490000001,1273072.6479869999,1273099.9520729999,0.419709,0.29079100000672042,0.00029099988751113415,2.5885420001577586,1.8129999999999999,22.279252,0.19745799999999999,2.5555840000000001,0.023625,27.39217,34.903072999790311,1273072.9796120001,1273072.9799029999
1401,4172,8193,1,1273090.023,1273100.045406,1273124.654783,0.39141599999999999,0.30041699996218085,0.00029199989512562752,0.054833000060170889,1.806292,22.119710000000001,0.19658300000000001,2.6352090000000001,0.022749999999999999,24.659835000000001,34.631782999960706,1273100.386656,1273100.3869479999
1402,4175,8193,1,1273115.041,1273124.7828249999,1273149.553786,0.45966699999999999,0.33191700000315905,0.00029199989512562752,0.055417000083252788,1.8019160000000001,22.250086,0.19891700000000001,2.5167920000000001,0.023333,24.856127999999998,34.512786000035703,1273125.157325,1273125.1576169999
1403,4178,8193,1,1273140.051,1273149.6477030001,1273173.862163,0.40949999999999998,0.31529099983163178,0.00029200012795627117,0.054832999827340245,1.8141670000000001,21.700876999999998,0.19658300000000001,2.7098749999999998,0.023333,24.266376999999999,33.811163000063971,1273150.005286,1273150.0055780001
1404,4181,8193,1,1273165.0449999999,1273173.98933,1273198.977583,0.45908399999999999,0.33279199991375208,0.0002910001203417778,0.055416999850422144,1.8200000000000001,22.491586000000002,0.19629099999999999,2.686833,0.024209000000000001,25.071670000000001,33.93258300004527,1273174.364997,1273174.3652880001
1405,4184,8193,1,1273190.023,1273199.0706239999,1273226.447627,0.38295800000000002,0.29195900005288422,0.00029200012795627117,2.7244589999318123,1.8013330000000001,22.232586000000001,0.19570799999999999,2.6839170000000001,0.023625,27.427461000000001,36.424627000000328,1273199.4031239999,1273199.4034160001
1406,4187,8193,1,1273215.0419999999,1273226.5794599999,1273250.562046,0.40104200000000001,0.27183400001376867,0.0002910001203417778,0.054541999939829111,1.79375,21.531419,0.19833300000000001,2.6284999999999998,0.023625,24.070668999999999,35.520046000136063,1273226.8924189999,1273226.89271
1407,4190,8193,1,1273240.041,1273250.6530460001,1273274.3355070001,0.41708299999999998,0.32754199998453259,0.00058300001546740532,0.052499999990686774,1.7957920000000001,21.175877,0.20008300000000001,2.6451250000000002,0.023042,23.729419,34.29450700012967,1273251.0231709999,1273251.023754
1408,4193,8193,1,1273265.041,1273274.4626740001,1273298.5429680001,0.41591600000000001,0.29079100000672042,0,0.053374999901279807,1.8316669999999999,21.578669000000001,0.19658300000000001,2.7072500000000002,0.022749999999999999,24.164294000000002,33.501968000084162,1273274.7945900001,1273274.7945900001
1409,4196,8193,1,1273290.041,1273298.6374679999,1273323.1313449999,0.38791599999999998,0.29399999999441206,0.00029199989512562752,0.053667000029236078,1.8287500000000001,21.992252000000001,0.19745799999999999,2.6985009999999998,0.022457999999999999,24.546085000000001,33.090344999916852,1273298.972884,1273298.9731759999
1410,4199,8193,1,1273315.0449999999,1273323.2660950001,1273347.758806,0.46229100000000001,0.32899999991059303,0.00029199989512562752,0.053667000029236078,1.8127089999999999,21.971252,0.19454099999999999,2.7542089999999999,0.022457999999999999,24.584002000000002,32.713806000072509,1273323.636803,1273323.6370949999
1411,4202,8193,1,1273340.057,1273347.8483480001,1273372.1657670001,0.42875000000000002,0.33979099988937378,0.00029199989512562752,0.053958000149577856,1.827,21.768543999999999,0.19658300000000001,2.6357919999999999,0.023042,24.363503000000001,32.108767000027001,1273348.231014,1273348.2313059999
1412,4204,8193,1,1273356.709,1273372.2558919999,1273399.4418530001,0.40045799999999998,0.31354100001044571,0.00029199989512562752,2.5433340000454336,1.8135829999999999,22.222961000000002,0.19716700000000001,2.5016250000000002,0.023917000000000001,27.232627999999998,42.732853000052273,1273372.609683,1273372.6099749999
1413,4208,8193,1,1273390.0120000001,1273399.610144,1273424.1594390001,0.46899999999999997,0.30099999997764826,0.00029199989512562752,0.055708000203594565,1.7978339999999999,22.066627,0.19600000000000001,2.6512500000000001,0.023334000000000001,24.676169999999999,34.147438999963924,1273399.952269,1273399.9525609999
1414,4211,8193,1,1273415.0419999999,1273424.263272,1273448.0440239999,0.371,0.31704199989326298,0.00029099988751113415,0.053375000134110451,1.8013330000000001,21.278251999999998,0.19658300000000001,2.7568329999999999,0.023917000000000001,23.790669000000001,33.002024000044912,1273424.6240640001,1273424.624355
1415,4214,8193,1,1273440.0109999999,1273448.170899,1273472.5177770001,0.44362499999999999,0.31674999999813735,0.0002910001203417778,0.054250000044703484,1.801334,21.850501999999999,0.19745799999999999,2.5272920000000001,0.023333,24.430876999999999,32.506777000147849,1273448.5302329999,1273448.5305240001
1416,4217,8193,1,1273465.0319999999,1273472.6111099999,1273499.100571,0.37624999999999997,0.2840830001514405,0,2.578916999977082,1.8092090000000001,21.539002,0.19658300000000001,2.5442079999999998,0.025375000000000002,26.540502,34.068571000127122,1273472.9363180001,1273472.9363180001
1417,4220,8193,1,1273490.051,1273499.227738,1273526.5478660001,0.43370799999999998,0.30799999996088445,0.00029200012795627117,2.7349590000230819,1.8013330000000001,22.153835999999998,0.19454199999999999,2.694709,0.018667,27.405294999999999,36.496866000117734,1273499.5762789999,1273499.576571
1418,4223,8193,1,1273515.044,1273526.630991,1273551.2007009999,0.39783299999999999,0.30712500005029142,0.00058300001546740532,0.054834000067785382,1.7882089999999999,22.091709999999999,0.19716700000000001,2.5739580000000002,0.023333,24.619585000000001,36.156700999941677,1273526.9789489999,1273526.9795319999
1419,4226,8193,1,1273540.0449999999,1273551.3331180001,1273576.179912,0.44420799999999999,0.31266699987463653,0,0.05133299995213747,1.8281670000000001,22.323585999999999,0.19833300000000001,2.666417,0.023625,24.934877,36.13491200003773,1273551.689243,1273551.689243
1420,4229,8193,1,1273565.0460000001,1273576.2685789999,1273601.00104,0.42495899999999998,0.33512499998323619,0.00029199989512562752,0.052791000111028552,1.7861670000000001,22.233751999999999,0.19366700000000001,2.7469169999999998,0.023334000000000001,24.778545000000001,35.955039999913424,1273576.6474540001,1273576.647746
1421,4232,8193,1,1273590.0449999999,1273601.129373,1273625.0323340001,0.45529199999999997,0.32958299992606044,0.00029200012795627117,0.054250000044703484,1.831375,21.404834999999999,0.199208,2.7784170000000001,0.030624999999999999,23.988128,34.987334000179544,1273601.4994979999,1273601.49979
1422,4235,8193,1,1273615.0519999999,1273625.1726249999,1273649.162794,0.37916699999999998,0.28904200019314885,0.00029199989512562752,0.054833000060170889,1.8243750000000001,21.537251999999999,0.19570799999999999,2.6503749999999999,0.025083000000000001,24.039169000000001,34.110794000094756,1273625.5027920001,1273625.503084
1423,4238,8193,1,1273640.0519999999,1273649.2896700001,1273676.3785059999,0.44508300000000001,0.31441599992103875,0.00058400002308189869,2.6337500000372529,1.8293330000000001,22.042128000000002,0.20066600000000001,2.6072090000000001,0.0096249999999999999,27.176628000000001,36.326506000012159,1273649.646961,1273649.6475450001
1424,4241,8193,1,1273665.0430000001,1273676.528714,1273703.0995499999,0.41562500000000002,0.32199999992735684,0.00029200012795627117,2.8134169999975711,1.8048329999999999,21.346211,0.198042,2.6842090000000001,0.012833000000000001,26.621586000000001,38.056549999862909,1273676.893589,1273676.8938810001
1425,4244,8193,1,1273690.0430000001,1273703.2287580001,1273727.8025519999,0.45383400000000002,0.31499999994412065,0.00029099988751113415,0.05629199999384582,1.803666,22.073336000000001,0.19483300000000001,2.695875,0.023625,24.671793999999998,37.759551999857649,1273703.5845920001,1273703.584883
1426,4247,8193,1,1273715.0449999999,1273727.895302,1273752.315097,0.43720799999999999,0.34737499989569187,0.00029199989512562752,0.054541999939829111,1.833126,21.860126999999999,0.197459,2.6955830000000001,0.023042,24.468502999999998,37.27009700005874,1273728.2838020001,1273728.284094
1427,4250,8193,1,1273740.041,1273752.447222,1273779.7781410001,0.43866699999999997,0.30829100008122623,0.00058300001546740532,2.7935840000864118,1.8153330000000001,22.08296,0.19745799999999999,2.7594590000000001,0.022166999999999999,27.420461,39.737141000106931,1273752.7963469999,1273752.79693
1428,4253,8193,1,1273765.0519999999,1273779.878183,1273804.5371429999,0.40104099999999998,0.30333300004713237,0.00029199989512562752,0.052208000095561147,1.803958,22.170752,0.19775000000000001,2.703751,0.023625,24.715834999999998,39.485143000027165,1273780.2226410001,1273780.222933
1429,4256,8193,1,1273790.0430000001,1273804.6648929999,1273829.1928960001,0.45529199999999997,0.32783400011248887,0.00029200012795627117,0.052499999990686774,1.8316669999999999,21.990794000000001,0.19716700000000001,2.7384580000000001,0.023916,24.612586,39.149896000046283,1273805.0353099999,1273805.0356020001
1430,4259,8193,1,1273815.023,1273829.2897290001,1273854.1884399999,0.39783299999999999,0.30275000003166497,0.00029199989512562752,0.024208000162616372,1.7873330000000001,22.454543999999999,0.193666,2.6436670000000002,0.024208,24.951502000000001,39.16543999989517,1273829.634479,1273829.6347709999
1431,4262,8193,1,1273840.0460000001,1273854.31794,1273879.041068,0.47949999999999998,0.35087500000372529,0.00058300001546740532,0.054541999939829111,1.8275840000000001,22.164626999999999,0.19833400000000001,2.761209,0.023042,24.810336,38.995067999931052,1273854.7102320001,1273854.7108150001
1432,4265,8193,1,1273865.0449999999,1273879.142859,1273902.713028,0.40337499999999998,0.30624999990686774,0.00029199989512562752,0.009917000075802207,1.817958,21.113752000000002,0.19775000000000001,2.6669999999999998,0.023625,23.625294,37.668028000043705,1273879.4911090001,1273879.4914009999
1433,4268,8193,1,1273890.0430000001,1273902.84457,1273927.4303220001,0.47687499999999999,0.32987500005401671,0.00029200012795627117,0.049582999898120761,1.797542,22.096668999999999,0.199209,2.7127919999999999,0.024209000000000001,24.675003,37.387321999995038,1273903.2321949999,1273903.2324870001
1434,4271,8193,1,1273915.047,1273927.523947,1273952.4069079999,0.40600000000000003,0.31208399985916913,0,0.056583999888971448,1.8089170000000001,22.382501999999999,0.19483400000000001,2.6935419999999999,0.023334000000000001,24.933710999999999,37.359907999867573,1273927.8791970001,1273927.8791970001
1435,4274,8193,1,1273940.044,1273952.5437,1273976.974869,0.42379099999999997,0.29108299990184605,0.00029200012795627117,0.012249999912455678,1.801625,22.031044000000001,0.19687499999999999,2.7746249999999999,0.024208,24.521001999999999,36.930869000032544,1273952.877658,1273952.8779500001
1436,4277,8193,1,1273965.0490000001,1273977.0661609999,1274001.739997,0.391125,0.30099999997764826,0,0.052499999990686774,1.821167,22.169001999999999,0.19716700000000001,2.725625,0.023625,24.723127999999999,36.690996999852359,1273977.407994,1273977.407994
1437,4280,8193,1,1273990.0449999999,1274001.8756220001,1274026.267124,0.44129200000000002,0.30566599988378584,0,0.052791000111028552,1.8278749999999999,21.877044000000001,0.19541700000000001,2.722709,0.024208,24.484836000000001,36.22212400007993,1274002.2238719999,1274002.2238719999
